"Story","Title","Result","Date","Stability","Duration (s)"
"Agregar un producto al carrito de compras","Producto agregado al carrito de compras","SUCCESS","2023-11-30T00:31:47.7644532-05:00[America/Bogota]","0.0","37.85"
